__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,NUM,POS,IS_FACTUR,SKLAD_1,SKLAD_2,GRUPA,STOKA,SER_NO,KOLICH,KOLICH2,KOLICH_2S,KOLICH2_2S,KOLICH_CHECK,DDS,CENA,VALUTA,DISCOUNT,KONSIGNACIA,KB_ID,CENA_LIST,CENA_LIST_TYPE,ENDDATE,WARRANTY,KUP_CENA,KUP_VALUTA,NOTE,NOTE2,T_DATETIME,T_NUM,CD_SELL_KOLICH,PROPS_ROW,CENA_DR_1,CENA_DR_2,VALUTA_DR_1,VALUTA_DR_2,WMS_KOLICH,WMS_KOLICH_2S
5598,5,3,35508917,7,7,Y,Склад,"Склад производство, 500kW",ИТТ,Шайба пружинна vZn-М12,12345/15,44.0,0.0,44.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-10 07:57:39.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,44.0,44.0
5598,6,3,35508917,8,8,Y,Склад,"Склад производство, 500kW",2.1. Тръби,"Тръба шевна 304L (33,7x2) 1``",28082025/3,8.0,0.0,8.0,0.0,0.0,0.0,180.64,L,-0.0,Y,0,Доставни цени,N,2025-09-10 07:57:39.000,,22.58,L,,,0,0,0.0,,0.0,0.0,L,L,8.0,8.0
5598,7,3,35508917,9,9,Y,Склад,"Склад 3, 10/30kW",Фитинги - Щуцер на резба,Връзка ъглова 1500  8/6“х1/4“,132465/1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-10 07:57:39.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5598,8,3,35508917,10,10,Y,"Склад 3, 10/30kW",Склад,2. Консумативи,"Тефлонова лента, 13м 3/4`",3901-00,35.0,0.0,35.0,0.0,0.0,0.0,118.86,L,-0.0,Y,0,Доставни цени,N,2025-09-10 07:57:39.000,,3.4,L,,,0,0,0.0,,0.0,0.0,L,L,35.0,35.0
5598,9,3,35508917,11,11,Y,"Склад 3, 10/30kW",Склад,2. Консумативи,"Тефлонова лента, 7м. 1/2`",3899-00,34.0,0.0,34.0,0.0,0.0,0.0,53.04,L,-0.0,Y,0,Доставни цени,N,2025-09-10 07:57:39.000,,1.56,L,,,0,0,0.0,,0.0,0.0,L,L,34.0,34.0
5598,10,3,35508917,12,12,Y,Склад,"Склад 3, 10/30kW",3. Консумативи,Калиева основа,122170/14082025,250.0,0.0,250.0,0.0,0.0,0.0,1620.0,L,-0.0,Y,0,Доставни цени,N,2025-09-10 07:57:39.000,,6.48,L,,,0,0,0.0,,0.0,0.0,L,L,250.0,250.0
5598,11,3,43907630,1,1,Y,Склад,"Склад 3, 10/30kW",2. Консумативи,"Тефлонова лента, 7м. 1/2`",3899-00,4.0,0.0,4.0,0.0,0.0,0.0,6.24,L,-0.0,Y,0,Доставни цени,N,2025-09-11 12:23:11.000,,1.56,L,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
5598,12,3,38097640,1,1,Y,Склад,"Склад 3, 10/30kW",Колена на резба,Коляно 90° 316L резба М/Ж 1/2“,07082025,12.0,0.0,12.0,0.0,0.0,0.0,46.944,L,-0.0,Y,0,Доставни цени,N,2025-09-12 08:30:43.000,,3.91,L,,,0,0,0.0,,0.0,0.0,L,L,12.0,12.0
5598,13,3,38097640,2,2,Y,Склад,"Склад 3, 10/30kW",Муфи на резба,Муфа 316L резба 150LBS 1/2“,07082025,16.0,0.0,16.0,0.0,0.0,0.0,57.6,L,-0.0,Y,0,Доставни цени,N,2025-09-12 08:30:43.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,16.0,16.0
5598,14,3,38097640,3,3,Y,Склад,"Склад 3, 10/30kW",Нипели на резба,Нипел шест. 316L резба 150LBS 1/2“,143284/02092025/2,10.0,0.0,10.0,0.0,0.0,0.0,40.199999999999996,L,-0.0,Y,0,Доставни цени,N,2025-09-12 08:30:43.000,,4.02,L,,,0,0,0.0,,0.0,0.0,L,L,10.0,10.0
5598,15,3,38097640,4,4,Y,Склад,"Склад 3, 10/30kW",Нипели на резба,Нипел шест. 304L резба 150LBS 1/2“,143284/02092025/1,9.0,0.0,9.0,0.0,0.0,0.0,19.44,L,-0.0,Y,0,Доставни цени,N,2025-09-12 08:30:43.000,,2.16,L,,,0,0,0.0,,0.0,0.0,L,L,9.0,9.0
5598,16,3,38097640,5,5,Y,Склад,"Склад 3, 10/30kW",Тройници на резба,Тройник 316L резба вътрешна 1/2“,07082025,3.0,0.0,3.0,0.0,0.0,0.0,13.644,L,-0.0,Y,0,Доставни цени,N,2025-09-12 08:30:43.000,,4.55,L,,,0,0,0.0,,0.0,0.0,L,L,3.0,3.0
5598,17,3,38097640,6,6,Y,Склад,"Склад 3, 10/30kW",М/Ж резба,Преход 316L резба М/Ж 1/2“х1/4“,143284/02092025/6,3.0,0.0,3.0,0.0,0.0,0.0,5.82,L,-0.0,Y,0,Доставни цени,N,2025-09-12 08:30:43.000,,1.94,L,,,0,0,0.0,,0.0,0.0,L,L,3.0,3.0
5598,18,3,38097640,7,7,Y,Склад,"Склад 3, 10/30kW",Сензори,Датчик за температура,ta-025clem14-a-zvg/us,3.0,0.0,3.0,0.0,0.0,0.0,606.21,L,-0.0,Y,0,Доставни цени,N,2025-09-12 08:30:43.000,,206.69,L,,,0,0,0.0,,0.0,0.0,L,L,3.0,3.0
5610,0,3,36687580,1,1,Y,Склад,"Склад 3, 10/30kW",Муфи на резба,Муфа 316L резба 150LBS 1/2“,07082025,5.0,0.0,5.0,0.0,0.0,0.0,18.0,L,-0.0,Y,0,Доставни цени,N,2025-09-16 08:10:33.000,,3.6,L,,,0,0,0.0,,0.0,0.0,L,L,5.0,5.0
5610,1,3,36687580,2,2,Y,Склад,"Склад 3, 10/30kW",Кабели - Сензори,Кабел PUR М12 конектор 10м,28082025/30,4.0,0.0,4.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-16 08:10:33.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
5610,2,3,36687580,3,3,Y,Склад,"Склад 3, 10/30kW",М6,Болт с шест.гл. 8.8 vZn М6х70,090925/2,15.0,0.0,15.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-16 08:10:33.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,15.0,15.0
5610,3,3,36687580,4,4,Y,Склад,"Склад 3, 10/30kW",М6,Болт с шест.гл. 8.8 vZn М6х90,090925/3,10.0,0.0,10.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-16 08:10:33.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,10.0,10.0
5610,4,3,36687580,5,5,Y,Склад,"Склад 3, 10/30kW",М6,Гайка шест. 8 vZn М6,090925/1,30.0,0.0,30.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-16 08:10:33.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,30.0,30.0
5610,5,3,36687580,6,6,Y,Склад,"Склад 3, 10/30kW",Сензори,Трансмитер за налягане 0-15 bar,24607/04.2024,1.0,0.0,1.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-16 08:10:33.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
5610,6,3,36687580,7,7,Y,Склад,"Склад 3, 10/30kW",Фитинги - Щуцер на резба,Щуцер за маркуч 304 1/2“,061125/1,20.0,0.0,20.0,0.0,0.0,0.0,160.0,L,-0.0,Y,0,Доставни цени,N,2025-09-16 08:10:33.000,,8.0,L,,,0,0,0.0,,0.0,0.0,L,L,20.0,20.0
5610,7,3,36687580,8,8,Y,Склад,"Склад производство, 500kW",2.4. Фланци,Уплътнение CF3000 PTFE DN25,090925/12,4.0,0.0,4.0,0.0,0.0,0.0,7.2,L,-0.0,Y,0,Доставни цени,N,2025-09-16 08:10:33.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
5610,8,3,36687580,9,9,Y,Склад,"Склад производство, 500kW",2.4. Фланци,Уплътнение CF3000 PTFE DN40,090925/11,47.0,0.0,47.0,0.0,0.0,0.0,100.11,L,-0.0,Y,0,Доставни цени,N,2025-09-16 08:10:33.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,47.0,47.0
5610,9,3,36687580,10,10,Y,Склад,"Склад 3, 10/30kW","Прекъсвачи, Предпазители",Предпазител LQA01230 16А,090925/14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-16 08:10:33.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
5610,10,3,34581046,1,1,Y,Склад,"Склад 3, 10/30kW",Сензори,Трансмитер за налягане 0-15 bar,24607/04.2024,1.0,0.0,1.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-17 09:17:15.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
5610,11,3,34581046,2,2,Y,Склад,"Склад 3, 10/30kW",2.5.4. Вентили,"Вентил предпазен 1216 НРЖ, PN40  1“х1“",202529294008,1.0,0.0,1.0,0.0,0.0,0.0,475.14,L,-0.0,Y,0,Доставни цени,N,2025-09-17 09:17:15.000,,475.14,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
5610,12,3,34581046,3,3,Y,Склад,2. МЕТАЛХИДРИД,Интерметал,Материал за фитинги - шестостен S22,1172012/090925,12.0,0.0,12.0,0.0,0.0,0.0,417.52799999999996,L,-0.0,Y,0,Доставни цени,N,2025-09-17 09:17:15.000,,34.794,L,,,0,0,0.0,,0.0,0.0,L,L,12.0,12.0
5610,13,3,34581046,4,4,Y,Склад,"Склад производство, 500kW",М8,Болт с шест.гл. 8.8 vZn М8х25,090925/16,4.0,0.0,4.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-17 09:17:15.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
5610,14,3,34581046,5,5,Y,Склад,"Склад производство, 500kW",М8,Гайка шест. 8 vZn М8,12345,4.0,0.0,4.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-17 09:17:15.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
5610,16,3,42927623,2,2,Y,Склад,"Склад 3, 10/30kW",2.2. Фитинги за заваряване,"Капа 316L (114,3х2) 4``",10143544/110925,5.0,0.0,5.0,0.0,0.0,0.0,78.1,L,-0.0,Y,0,Доставни цени,N,2025-09-18 08:40:09.000,,15.62,L,,,0,0,0.0,,0.0,0.0,L,L,5.0,5.0
5610,17,3,46134798,1,1,Y,Склад,"Склад производство, 500kW",М6,Винт с лещ.гл. 4.8 vZn М6х16,230925/1,30.0,0.0,30.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-30 08:14:32.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,30.0,30.0
5610,18,3,46134798,2,2,Y,Склад,"Склад производство, 500kW",М6,Винт с лещ.гл. 4.8 vZn М6х35,230925/3,12.0,0.0,12.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-30 08:14:32.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,12.0,12.0
5640,0,3,46134798,3,3,Y,Склад,"Склад производство, 500kW",М8,Шайба с широка периферия vZn М8,230925/2,22.0,0.0,22.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-30 08:14:32.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,22.0,22.0
5640,1,3,46134798,4,4,Y,Склад,"Склад производство, 500kW",М/Ж резба,Преход 304L резба М/Ж 1“x1/2“,684625513,2.0,0.0,2.0,0.0,0.0,0.0,8.74,L,-0.0,Y,0,Доставни цени,N,2025-09-30 08:14:32.000,,4.37,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5640,2,3,46134798,5,5,Y,Склад,"Склад производство, 500kW",Тапи на резба,Тапа 304L резба 1“,16846123,2.0,0.0,2.0,0.0,0.0,0.0,6.12,L,-0.0,Y,0,Доставни цени,N,2025-09-30 08:14:32.000,,3.06,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5640,3,3,46134798,6,6,Y,Склад,"Склад 3, 10/30kW",2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN15,1658148,2.0,0.0,2.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-30 08:14:32.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5640,4,3,46134798,7,7,Y,Склад,"Склад производство, 500kW",М16,Шайба пружинна gvZn М16,10505475/020925,200.0,0.0,200.0,0.0,0.0,0.0,96.456,L,-0.0,Y,0,Доставни цени,N,2025-09-30 08:14:32.000,,0.48228,L,,,0,0,0.0,,0.0,0.0,L,L,200.0,200.0
5640,5,3,46134798,8,8,Y,Склад,"Склад производство, 500kW",Вътрешна резба,Преход 316L резба вътрешна 150LBS 3/4“х1/2“,230925/4,6.0,0.0,6.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-30 08:14:32.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,6.0,6.0
5640,6,3,46134798,9,9,Y,Склад,"Склад производство, 500kW",Вътрешна резба,Преход 316L резба вътрешна 150LBS 1/2“х1/4“,230925/5,3.0,0.0,3.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-30 08:14:32.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,3.0,3.0
5640,7,3,46134798,10,10,Y,Склад,"Склад 3, 10/30kW",2. Консумативи,"Тефлонова лента, 7м. 1/2`",3899-00,3.0,0.0,3.0,0.0,0.0,0.0,4.68,L,-0.0,Y,0,Доставни цени,N,2025-09-30 08:14:32.000,,1.56,L,,,0,0,0.0,,0.0,0.0,L,L,3.0,3.0
5640,8,3,46134798,11,11,Y,Склад,"Склад 3, 10/30kW",Сензори,Трансмитер за налягане 0-15 bar,230925/6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-09-30 08:14:32.000,«0000N0000000000,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
5640,9,3,46291449,22,22,Y,Склад,System - 500kW Titan Zlatna Panega (58),Джусита,ВОДНО Рязане метал (Притискаща плоча),18834/250925,2.0,0.0,2.0,0.0,0.0,0.0,5521.932,M,-0.0,Y,0,Доставни цени,N,2026-02-03 10:14:58.000,,2760.966,M,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5640,11,3,34500560,2,2,Y,Склад,"Склад 3, 10/30kW",М16,Гайка шест. 8 Bl. М16,10511494/230925/2,100.0,0.0,100.0,0.0,0.0,0.0,21.18,L,-0.0,Y,0,Доставни цени,N,2025-10-02 10:24:55.000,,0.21,L,,,0,0,0.0,,0.0,0.0,L,L,100.0,100.0
5640,12,3,34500560,3,3,Y,Склад,"Склад 3, 10/30kW",М16,Гайка самоос. 10 vZn М16,10511494/230925/3,100.0,0.0,100.0,0.0,0.0,0.0,69.19999999999999,L,-0.0,Y,0,Доставни цени,N,2025-10-02 10:24:55.000,,0.69,L,,,0,0,0.0,,0.0,0.0,L,L,100.0,100.0
5640,14,3,46838331,6,6,Y,Склад,"Склад 3, 10/30kW",Релета,Реле мини тип PT 14 пина 4CO 24VDC 6A,080825/49,1.0,0.0,1.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-10-03 09:07:19.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
5640,15,3,46838331,7,7,Y,Склад,"Склад 3, 10/30kW","Прекъсвачи, Предпазители",Предпазител LQA01230 16А,260925/2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-10-03 09:07:19.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
5640,16,3,46838331,8,8,Y,Склад,"Склад 3, 10/30kW",2.5.3. Кранове на резба,Кран сфер. на рез. 316L DN15,16814612,2.0,0.0,2.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-10-03 09:07:19.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5640,17,3,46838331,9,9,Y,Склад,"Склад 3, 10/30kW",2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN15,1658148,2.0,0.0,2.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-10-03 09:07:19.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5640,18,3,46838331,10,10,Y,Склад,"Склад 3, 10/30kW",Кабели - Сензори,Кабел PUR М12 конектор 10м,28082025/30,2.0,0.0,2.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-10-03 09:07:19.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5669,0,3,46838331,11,11,Y,Склад,"Склад 3, 10/30kW",Сензори,Датчик за температура,ta-025clem14-a-zvg/us,2.0,0.0,2.0,0.0,0.0,0.0,404.14,L,-0.0,Y,0,Доставни цени,N,2025-10-03 09:07:19.000,,202.07,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5669,1,3,46838331,12,12,Y,Склад,"Склад 3, 10/30kW",2.5.6. Актуатори,Актуатор електрически 24V,PBC875692,1.0,0.0,1.0,0.0,0.0,0.0,393.72,L,-0.0,Y,0,Доставни цени,N,2025-10-03 09:07:19.000,,393.72,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
5669,2,3,46838331,13,13,Y,Склад,"Склад 3, 10/30kW",Фитинги - Щуцер на резба,Гайки за щуцери 1/2“,261188/090925/2,60.0,0.0,60.0,0.0,0.0,0.0,110.4,L,-0.0,Y,0,Доставни цени,N,2025-10-03 09:07:19.000,,1.84,L,,,0,0,0.0,,0.0,0.0,L,L,60.0,60.0
5669,3,3,46838331,14,14,Y,Склад,"Склад 3, 10/30kW",Фитинги - Щуцер на резба,Гайки за щуцери 1/2“,261922/240925,25.0,0.0,25.0,0.0,0.0,0.0,46.0,L,-0.0,Y,0,Доставни цени,N,2025-10-03 09:07:19.000,,1.84,L,,,0,0,0.0,,0.0,0.0,L,L,25.0,25.0
5669,4,3,46433949,7,7,Y,Склад,"Склад производство, 500kW",2.2. Фитинги за заваряване,"Коляно 90° 304L заварка (33,7х2) 1``",10143532/110925/k1`,4.0,0.0,4.0,0.0,0.0,0.0,23.44,L,-0.0,Y,0,Доставни цени,N,2025-10-07 08:15:53.000,,5.86,L,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
5669,5,3,46433949,2,2,Y,Склад,"Склад 3, 10/30kW",Холендри на резба,Холендър 316L резба вътрешна 3000LBS 1/2“,300925,1.0,0.0,1.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-10-07 08:15:53.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
5669,6,3,46433949,3,3,Y,Склад,"Склад 3, 10/30kW",Нипели на резба,Нипел шест. 316L резба 150LBS 1/2“,143284/02092025/2,1.0,0.0,1.0,0.0,0.0,0.0,4.02,L,-0.0,Y,0,Доставни цени,N,2025-10-07 08:15:53.000,,4.02,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
5669,7,3,46433949,4,4,Y,Склад,"Склад 3, 10/30kW",Колена на резба,Коляно 90° 316L резба М/Ж 1/2“,07082025,4.0,0.0,4.0,0.0,0.0,0.0,15.648,L,-0.0,Y,0,Доставни цени,N,2025-10-07 08:15:53.000,,3.912,L,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
5669,8,3,46433949,5,5,Y,Склад,"Склад 3, 10/30kW",Тапи на резба,Тапа 304L резба 1/2``,16584381,2.0,0.0,2.0,0.0,0.0,0.0,2.7,L,-0.0,Y,0,Доставни цени,N,2025-10-07 08:15:53.000,,1.35,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5669,9,3,46433949,6,6,Y,Склад,"Склад 3, 10/30kW",2.5.3. Кранове на резба,Кран сфер. на рез. 316L DN15,261780/190925,2.0,0.0,2.0,0.0,0.0,0.0,156.672,L,-0.0,Y,0,Доставни цени,N,2025-10-07 08:15:53.000,,78.34,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5669,11,3,42818507,1,1,Y,Склад,"Склад производство, 500kW",Муфи на резба,Муфа 304L резбa 150LBS L42 1``,10142820/19082025,2.0,0.0,2.0,0.0,0.0,0.0,11.62,L,-0.0,Y,0,Доставни цени,N,2025-10-09 08:45:06.000,,5.81,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5669,12,3,42818507,2,2,Y,Склад,"Склад 3, 10/30kW",Тапи на резба,Тапа 304L резба 1/4“,16816512,4.0,0.0,4.0,0.0,0.0,0.0,4.0,L,-0.0,Y,0,Доставни цени,N,2025-10-09 08:45:06.000,,1.0,L,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
5669,13,3,42282840,239,239,Y,Склад,0. СКЛАД - ОСНОВЕН,М/Ж резба,Преход 304L резба М/Ж 2“х1“,10148002/120126,2.0,0.0,2.0,0.0,0.0,0.0,10.92,M,-0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,5.46,M,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5669,14,3,42818507,3,3,Y,Склад,"Склад 3, 10/30kW",2. Консумативи,"Тефлонова лента, 7м. 1/2`",3899-00,2.0,0.0,2.0,0.0,0.0,0.0,3.12,L,-0.0,Y,0,Доставни цени,N,2025-10-09 08:45:06.000,,1.56,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
5669,16,3,42818507,4,4,Y,Склад,"Склад производство, 500kW",2.5.4. Вентили,Магнетвентил 1“,pbc853533,1.0,0.0,1.0,0.0,0.0,0.0,374.85,L,-0.0,Y,0,Доставни цени,N,2025-10-09 08:45:06.000,,374.85,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
5669,18,3,46287621,1,1,Y,Склад,"Склад производство, 500kW",М10,Тампон MGP 50х50мм М10х28,36392/300925,6.0,0.0,6.0,0.0,0.0,0.0,88.26,L,-0.0,Y,0,Доставни цени,N,2025-10-10 08:23:30.000,,14.71,L,,,0,0,0.0,,0.0,0.0,L,L,6.0,6.0
5669,20,3,46287621,2,2,Y,Склад,"Склад 3, 10/30kW",М6,Болт с шест.гл. 8.8 vZn М6х60,031025/3,10.0,0.0,10.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-10-10 08:23:30.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,10.0,10.0
5669,22,3,46287621,3,3,Y,Склад,"Склад 3, 10/30kW",М6,Гайка шест. 8 vZn М6,031025/2,10.0,0.0,10.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-10-10 08:23:30.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,10.0,10.0
5399,0,3,46287621,4,4,Y,Склад,"Склад 3, 10/30kW",М6,Шайба подложна vZn М6,031025/1,20.0,0.0,20.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-10-10 08:23:30.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,20.0,20.0
5399,1,3,46287621,5,5,Y,Склад,"Склад 3, 10/30kW",Сензори,Датчик за температура,ta-025clem14-a-zvg/us,1.0,0.0,1.0,0.0,0.0,0.0,202.07,L,-0.0,Y,0,Доставни цени,N,2025-10-10 08:23:30.000,,202.07,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
5399,2,3,41552683,1,1,Y,Склад,"Склад производство, 500kW",2.4. Фланци,Уплътнение CF3000 PTFE DN40,10144231/011025/ptfe40,18.0,0.0,18.0,0.0,0.0,0.0,38.339999999999996,L,-0.0,Y,0,Доставни цени,N,2025-10-14 08:27:35.000,,2.13,L,,,0,0,0.0,,0.0,0.0,L,L,18.0,18.0
5399,3,3,41552683,2,2,Y,Склад,"Склад производство, 500kW",2.4. Фланци,Уплътнение CF3000 PTFE DN50,10143532/110925/pfte50,19.0,0.0,19.0,0.0,0.0,0.0,80.17999999999999,L,-0.0,Y,0,Доставни цени,N,2025-10-14 08:27:35.000,,4.22,L,,,0,0,0.0,,0.0,0.0,L,L,19.0,19.0
5399,4,3,35456505,1,1,Y,Склад,"Склад производство, 500kW",М16,Болт с шест.гл. 8.8 vZn М16х60,081025/1,20.0,0.0,20.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-10-15 07:54:23.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,20.0,20.0
5399,5,3,35456505,2,2,Y,Склад,"Склад производство, 500kW",М16,Гайка шест. 8 Bl. М16,090825/12,20.0,0.0,20.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2025-10-15 07:54:23.000,,0.21,L,,,0,0,0.0,,0.0,0.0,L,L,20.0,20.0
5399,6,3,35456505,3,3,Y,Склад,"Склад производство, 500kW",1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,4170/021025,4.0,0.0,4.0,0.0,0.0,0.0,847.92,L,-0.0,Y,0,Доставни цени,N,2025-10-15 07:54:23.000,,211.98,L,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
5399,7,3,35456505,4,4,Y,Склад,"Склад производство, 500kW",Сензори,Дебитомер (flowmeter) калиева основа,smr21xgxfrkg,4.0,0.0,4.0,0.0,0.0,0.0,4007.626,L,-0.0,Y,0,Доставни цени,N,2025-10-15 07:54:23.000,,1001.9065,L,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
