__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,OLD_SKLAD,OLD_GRUPA,OLD_STOKA,OLD_VALUE,NEW_SKLAD,NEW_GRUPA,NEW_STOKA,NEW_VALUE
7971,10,1,12655,2,,Холендри,Холендър 316L М/Ж 150LBS 1/2“,,,Холендри,Холендър 316L PTFE М/Ж 150LBS 1/2“,
7971,11,1,12656,2,,Холендри,Холендер 304L PFTE Ж/Ж 1“,,,Холендри,Холендер 304L PFTE Ж/Ж 150LBS 1“,
7971,12,1,12657,2,,Холендри,Холендър 316L PTFE М/Ж  1``,,,Холендри,Холендър 316L PTFE М/Ж 150LBS  1``,
7971,13,1,12658,2,,Холендри,"холендер  PTFE, ж/ж 316, 1/2`",,,Холендри,"Холендър PTFE, ж/ж 316, 1/2`",
7971,14,1,12659,2,,Холендри,"холендер PTFE ж/ж, зав. 1`",,,Холендри,"Холендър PTFE ж/ж, зав. 1`",
7971,15,1,12660,2,,Холендри,"холендер PTFE м/ж,  2`",,,Холендри,"Холендър PTFE м/ж,  2`",
7971,16,1,12661,2,,Холендри,"холендер PTFE, ж/ж 316,  1`",,,Холендри,"Холендър PTFE, ж/ж 316,  1`",
7971,17,1,12662,2,,Холендри,холендер вътр. резба 107806 1`,,,Холендри,Холендър вътр. резба 107806 1`,
7971,18,1,12663,2,,Холендри,холендер вътр. резба 316 1/2`,,,Холендри,Холендър вътр. резба 316 1/2`,
7971,19,1,12664,2,,Холендри,холендер вътр./вън. резба  1 1/2`,,,Холендри,Холендър вътр./вън. резба  1 1/2`,
7971,20,1,12665,2,,Холендри,холендер вътр./вън. резба  2`,,,Холендри,Холендър вътр./вън. резба  2`,
7971,21,1,12666,2,,Холендри,"холендер с PTFE ж/ж 316, 1 1/2",,,Холендри,"Холендър PTFE ж/ж 316, 1 1/2",
7971,22,1,12667,2,,Холендри,"холендер с PTFE ж/ж 316, 2`",,,Холендри,"Холендър PTFE ж/ж 316, 2`",
7971,23,1,12668,2,,Холендри,"Холендър м/ж 316, 1`",,,Холендри,Холендър 316L М/Ж 1“,
7971,24,1,12669,2,,Холендри,"Холендър PTFE, ж/ж 316, 1/2`",,,Холендри,"Холендър 316L PTFE, Ж/Ж 1/2`",
7971,25,1,12670,2,,Холендри,"Холендър PTFE, ж/ж 316,  1`",,,Холендри,"Холендър 316L PTFE, ж/ж  1`",
7971,26,1,12671,2,,Холендри,Холендър вътр. резба 316 1/2`,,,Холендри,Холендър 316L вътр. резба 1/2`,
7971,27,1,12672,2,,Холендри,"Холендър PTFE ж/ж 316, 1 1/2",,,Холендри,Холендър 316L PTFE ж/ж 1 1/2,
7971,28,1,12673,2,,Холендри,"Холендър PTFE ж/ж 316, 2`",,,Холендри,Холендър 316L PTFE ж/ж 2`,
7992,0,1,12674,2,,Холендри,"Холендър PTFE ж/ж, зав. 1`",,,Холендри,Холендър 316L PTFE заварка 1“,
7992,1,1,12675,2,,Холендри,Холендер 304L PFTE Ж/Ж 150LBS 1“,,,Холендри,Холендер 304L PTFE Ж/Ж 150LBS 1“,
7992,2,1,12676,2,,Холендри,"Холендър 316L PTFE, Ж/Ж 1/2`",,,Холендри,Холендър 316L PTFE Ж/Ж 1/2“,
7992,3,1,12677,2,,Холендри,"Холендър PTFE м/ж,  2`",,,Холендри,Холендър 316L PTFE М/Ж  2“,
7992,4,1,12678,2,,Холендри,Холендър 316L PTFE М/Ж  2“,,,Холендри,Холендър 316L PTFE М/Ж 2“,
7992,5,1,12679,2,,Холендри,"Холендър 316L PTFE, ж/ж  1`",,,Холендри,Холендър 316L PTFE Ж/Ж  1“,
7992,6,1,12680,2,,Холендри,Холендър вътр. резба 107806 1`,,,Холендри,Холендър 316L Ж/Ж 1“,
