__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,NUM,GRUPA,STOKA,SKLAD,OLD_VALUTA_KUP,OLD_CENA_KUP,OLD_VALUTA_PROD_ED,OLD_CENA_PROD_ED1,OLD_VALUTA_PROD_DR,OLD_CENA_PROD_DR1,NEW_VALUTA_KUP,NEW_CENA_KUP,NEW_VALUTA_PROD_ED,NEW_CENA_PROD_ED1,NEW_VALUTA_PROD_DR,NEW_CENA_PROD_DR1,NOTE,AVG_VALUTA_KUP,AVG_CENA_KUP,AVG_KOLICH,AVG_DT,NALICH,IS_CHANGED,IS_TEMP
7526,8,1,41641499,1409,Вътрешна резба,Преход 316L резба вътрешна 150LBS 3/4“х1/2“,"Склад производство, 500kW",L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962463,6.0,Y,N
7526,9,1,41641499,1410,М16,Шайба пружинна gvZn М16,"Склад 3, 10/30kW",L,0.4,L,0.0,L,0.0,M,0.2045167524784874,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,10,1,40176530,3,2.5.2. Кранове на заварка,Кран сфер. на зав. 3-части 316L PN63 (Акт) 1“,"Склад производство, 500kW",M,205.13,L,0.0,L,0.0,M,191.7,L,0.0,L,0.0,,L,0.0,0.0,1323435475,10.0,Y,N
7526,11,1,41641499,1412,Платки - Green Innovation,Цокли М8,Склад,L,0.38,L,0.0,L,0.0,M,0.19429091485456304,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,12,1,41641499,1413,Платки - Green Innovation,Платки 3,Склад,L,13.18,L,0.0,L,0.0,M,6.73882699416616,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,13,1,41641499,1414,Платки - Green Innovation,Кондензатори,Склад,L,0.1,L,0.0,L,0.0,M,0.05112918811962185,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,14,1,41641499,1415,Платки - Green Innovation,Платки 2,Склад,L,10.67,L,0.0,L,0.0,M,5.455484372363651,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,15,1,41641499,1416,Платки - Green Innovation,Платки 1,Склад,L,16.94,L,0.0,L,0.0,M,8.661284467463942,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,16,1,41641499,1417,Ташев Галвинг,Нипел вътрешно-редуктивен 1`х1/2` полипропилен,Склад,L,0.69,L,0.0,L,0.0,M,0.3527913980253907,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,17,1,41641499,1418,М5,Щекер пружинен vZn ф5/20.1-26,Склад,L,0.73,L,0.0,L,0.0,M,0.37324307327323947,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,18,1,41641499,1419,Платки - Green Innovation,"Захранващо устройство, SDR-240-24","Склад производство, 500kW",L,180.0,L,0.0,L,0.0,M,92.03253861531933,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,19,1,41641499,1420,М5,Щекер пружинен vZn ф5/20.1-26,"Склад производство, 500kW",L,0.73,L,0.0,L,0.0,M,0.37324307327323947,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,20,1,41641499,1421,Релета,Времереле 24-240V AC/DC 1CO 8А/250V,"Склад производство, 500kW",L,52.84,L,0.0,L,0.0,M,27.016663002408187,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,21,1,41641499,1422,Вътрешна резба,Преход 316L резба вътрешна 150LBS 1/2“х1/4“,"Склад 3, 10/30kW",L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,22,1,41641499,1423,ЛД,Ф5.5 21L2K1T55 P16,"Склад 3, 10/30kW",L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,23,1,41641499,1424,Климатех,"Тръба оребрена, 25х2, 2м.","Склад производство, 500kW",L,47.08,L,0.0,L,0.0,M,24.071621766717964,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7526,24,1,41641499,1425,1.1.1. Части (Електролизьор),Уплътнение (S.G.M. PTFE) 1060x900x5мм,Склад,$,90.5,L,0.0,L,0.0,M,76.02,L,0.0,L,0.0,,L,0.0,0.0,1320962463,0.0,Y,N
7529,0,1,41641499,1426,1.1.1. Части (Електролизьор),Мембрани (Composite Membrane) 1х1м,Склад,$,132.42,L,0.0,L,0.0,M,111.23279999999998,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,1,1,41641499,1427,М5,Болт М5х12,Склад,L,0.18,L,0.0,L,0.0,M,0.09203253861531932,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,2,1,41641499,1428,1.1.1. Части (Електролизьор),Уплътнение (S.G.M. PTFE) 1060x900x5мм,"Склад производство, 500kW",$,90.5,L,0.0,L,0.0,M,76.02,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,3,1,41641499,1429,Платки - Green Innovation,Платка,Склад,L,40.34,L,0.0,L,0.0,M,20.625514487455455,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,4,1,41641499,1430,Логисофт,"Контролер (Simatic HMI, 7``TFT display)",Склад,L,1488.36,L,0.0,L,0.0,M,760.9863842972037,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,5,1,41641499,1431,Логисофт,Карта памет (Simatic S7),Склад,L,383.34,L,0.0,L,0.0,M,195.9986297377584,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,6,1,41641499,1432,Логисофт,Електроника (Simatic S7-1200 G2),Склад,L,840.99,L,0.0,L,0.0,M,429.9913591672078,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,7,1,41641499,1433,Логисофт,"Захранване (Sitop PSU100L,24V/10A pow.sup.inp.)",Склад,L,244.47,L,0.0,L,0.0,M,124.99552619603953,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,8,1,41641499,1434,ЛД,Монтажен комплект,Склад,L,45.73,L,0.0,L,0.0,M,23.381377727103068,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,9,1,41641499,1435,ЛД,Монтажен комплект 2,Склад,L,41.57,L,0.0,L,0.0,M,21.254403501326802,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,10,1,41641499,1436,ЛД,"Кран сферичен, 1/4`, PN 140",Склад,L,77.18,L,0.0,L,0.0,M,39.461507390724144,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,11,1,41641499,1437,Павирани ООД,"Резервен корпус 1/4`, за линеен филтър",2. МЕТАЛХИДРИД,L,10.79,L,0.0,L,0.0,M,5.516839398107197,L,0.0,L,0.0,,L,0.0,0.0,1320962464,6.0,Y,N
7529,12,1,41641499,1438,Фитинги - Щуцер на резба,Щуцер за маркуч 304 1/4“,"Склад производство, 500kW",L,1.0,L,0.0,L,0.0,M,0.5112918811962185,L,0.0,L,0.0,,L,0.0,0.0,1320962464,5.0,Y,N
7529,13,1,41641499,1439,3. Инструменти,Преходник,Склад,L,4.16,L,0.0,L,0.0,M,2.126974225776269,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,14,1,41641499,1440,Холендри на резба,Холендър 316L резба М/Ж PTFE 150LBS 1 1/2“,Склад,L,47.68,L,0.0,L,0.0,M,24.378396895435696,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,15,1,41641499,1441,"Схеми, софтуери",Интегрални схеми,Склад,L,2.71,L,0.0,L,0.0,M,1.385600998041752,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,16,1,41641499,1442,Комет електроникс,Клеми HD,Склад,L,3.33,L,0.0,L,0.0,M,1.7026019643834076,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,17,1,41641499,1443,Платки - Green Innovation,Кондензатори 47uF 6.3V X5R Samsung,Склад,L,0.07,L,0.0,L,0.0,M,0.035790431683735295,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,18,1,41641499,1444,"Кабелни накрайници, обувки",Съединители,Склад,L,0.23,L,0.0,L,0.0,M,0.11759713267513025,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,19,1,41641499,1445,Логисофт,Карта памет (Simatic S7),System - 90kW Volkswagen (59),L,383.34,L,0.0,L,0.0,M,195.9986297377584,L,0.0,L,0.0,,L,0.0,0.0,1320962464,1.0,Y,N
7529,20,1,41641499,1446,Логисофт,Електроника (Simatic S7-1200 G2),System - 90kW Volkswagen (59),L,840.99,L,0.0,L,0.0,M,429.9913591672078,L,0.0,L,0.0,,L,0.0,0.0,1320962464,1.0,Y,N
7529,21,1,41641499,1447,Логисофт,"Захранване (Sitop PSU100L,24V/10A pow.sup.inp.)",System - 90kW Volkswagen (59),L,244.47,L,0.0,L,0.0,M,124.99552619603953,L,0.0,L,0.0,,L,0.0,0.0,1320962464,1.0,Y,N
7529,22,1,41641499,1448,"Схеми, софтуери",Интегрални схеми 1,Склад,L,0.26,L,0.0,L,0.0,M,0.1329358891110168,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,23,1,41641499,1449,"Схеми, софтуери",Интегрални схеми 2,Склад,L,2.46,L,0.0,L,0.0,M,1.2577780277426975,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7529,24,1,41641499,1450,"Схеми, софтуери",Интегрални схеми 3,Склад,L,3.44,L,0.0,L,0.0,M,1.7588440713149915,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7531,0,1,41641499,1451,"Кабелни накрайници, обувки",Съединители 2,Склад,L,0.3,L,0.0,L,0.0,M,0.15338756435886555,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7531,1,1,41641499,1452,Ивда Гео,Муфа ПП ф32,Склад,L,0.81,L,0.0,L,0.0,M,0.414146423768937,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7531,2,1,41641499,1453,Клеми,Свързваща клема 2х0.2-4мм,Склад,L,0.49,L,0.0,L,0.0,M,0.25053302178614706,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7531,3,1,41641499,1454,Ивда Гео,Муфа ПП ф32,"Склад производство, 500kW",L,0.81,L,0.0,L,0.0,M,0.414146423768937,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7531,4,1,41641499,1455,Клеми,Свързваща клема 3х0.2-4мм,Склад,L,0.6,L,0.0,L,0.0,M,0.3067751287177311,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7531,5,1,41641499,1456,Клеми,Свързваща клема 5х0.2-4мм,Склад,L,0.97,L,0.0,L,0.0,M,0.49595312476033193,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7531,6,1,41641499,1457,Шрак техник ЕООД,"Кабелен накрайник 6мм 0,34мм",Склад,L,0.03,L,0.0,L,0.0,M,0.015338756435886555,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7531,7,1,41641499,1458,Клеми,"Пр. клема 2,5мм, сива, двуредна, YBK 2,5-2F",Склад,L,2.22,L,0.0,L,0.0,M,1.135067976255605,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7531,8,1,41641499,1459,Клеми,"Пр. клема триредна, 2,5мм, YBK 2,5-3F",Склад,L,3.09,L,0.0,L,0.0,M,1.5798919128963151,L,0.0,L,0.0,,L,0.0,0.0,1320962464,0.0,Y,N
7531,9,1,41641499,1460,3. Инструменти,Отвертка права 2.4х75,Склад,L,6.29,L,0.0,L,0.0,M,3.2160259327242144,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7531,10,1,41641499,1461,2. Корпуси,Табло с 2 врати 1000х1000х300,System - 10kW Italy,L,534.888,L,0.0,L,0.0,M,273.4838917492829,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7531,11,1,41641499,1462,Гофри,Гофре армирано ф16 V филтър,Склад,L,1.17,L,0.0,L,0.0,M,0.5982115009995755,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7531,12,1,41641499,1463,Клеми,"Пружинна клема, YBK 6mm",Склад,L,1.05,L,0.0,L,0.0,M,0.5368564752560294,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7531,13,1,41641499,1464,2. Корпуси,Табло с 2 врати 1000х1000х300,"Склад производство, 500kW",L,534.89,L,0.0,L,0.0,M,273.4849143330453,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7531,14,1,41641499,1465,2. Корпуси,"Табло с 2 врати, 1200х1200х300","Склад производство, 500kW",L,722.93,L,0.0,L,0.0,M,369.6282396731822,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7531,15,1,41641499,1466,Ивда Гео,"Шкурка CRD руло 5м./115, P120",Склад,L,1.24,L,0.0,L,0.0,M,0.634001932683311,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7531,16,1,41641499,1467,МЕРКОМ ЕООД,Осветително тяло овално 100W 1XE27 G FILO 1V EEx,"Склад производство, 500kW",L,220.4,L,0.0,L,0.0,M,112.68873061564656,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7531,17,1,41641499,1468,МЕРКОМ ЕООД,Осветително тяло овално 100W 1XE27 G FILO 1V EEx,System - 90kW Volkswagen (59),L,220.4,L,0.0,L,0.0,M,112.68873061564656,L,0.0,L,0.0,,L,0.0,0.0,1320962465,4.0,Y,N
7531,18,1,41641499,1469,Кабелни Канали,Кабелен канал 60х25mm,Склад,L,9.55,L,0.0,L,0.0,M,4.882837465423887,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7531,19,1,41641499,1470,М16,Гайка шест. 10 Bl. М16,Склад,L,0.18,L,0.0,L,0.0,M,0.09203253861531932,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7531,20,1,40176530,4,2.5.2. Кранове на заварка,Кран сфер. на зав. 3-части 316L PN63 (Акт) 1“,System - 60kW Brikel (60),M,205.13,L,0.0,L,0.0,M,191.7,L,0.0,L,0.0,,L,0.0,0.0,1323435475,8.0,Y,N
7531,21,1,41641499,1472,М16,Гайка шест. 10 Bl. М16,System - 10kW Italy,L,0.18,L,0.0,L,0.0,M,0.09203253861531932,L,0.0,L,0.0,,L,0.0,0.0,1320962465,40.0,Y,N
7531,22,1,41641499,1473,2. Консумативи,Вентилатор за баня МТ100С,Склад,L,39.99,L,0.0,L,0.0,M,20.446562329036777,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7531,23,1,41641499,1474,2. Консумативи,Клапа ф100,Склад,L,9.99,L,0.0,L,0.0,M,5.107805893150223,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7531,24,1,41641499,1475,2. Консумативи,Клапа ф120,Склад,L,10.99,L,0.0,L,0.0,M,5.619097774346441,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,0,1,41641499,1476,Винтове,"Винт самопробивен с шайба ф4,2х13",Склад,L,0.01,L,0.0,L,0.0,M,0.005112918811962185,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,1,1,41641499,1477,Платки - Green Innovation,Резистори 4.7K 5%,Склад,L,0.01,L,0.0,L,0.0,M,0.005112918811962185,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,2,1,41641499,1478,"Кабелни накрайници, обувки",Съединители 1,Склад,L,0.38,L,0.0,L,0.0,M,0.19429091485456304,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,3,1,41641499,1479,Платки - Green Innovation,Платка GI1RS485,Склад,L,13.09,L,0.0,L,0.0,M,6.6928107248585,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,4,1,41641499,1480,Платки - Green Innovation,Платка GI1TZDV8,Склад,L,4.96,L,0.0,L,0.0,M,2.536007730733244,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,5,1,41641499,1481,Платки - Green Innovation,Платка GI1UZDV8,Склад,L,18.54,L,0.0,L,0.0,M,9.47935147737789,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,6,1,41641499,1482,A.M.P.E.R.E. ALLOYS,Церий,2. МЕТАЛХИДРИД,L,1.0,L,0.0,L,0.0,M,0.5112918811962185,L,0.0,L,0.0,,L,0.0,0.0,1320962465,34.14,Y,N
7532,7,1,41641499,1483,Газ анализ - Арматури,2 micron element kit for 2F series - филтър,System - 10kW Italy,L,17.02,L,0.0,L,0.0,M,8.702187817959638,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,8,1,41641499,1484,"Кабелни накрайници, обувки","Кабелен накрайник дв. 8mm 2x0,5mm",Склад,L,0.03,L,0.0,L,0.0,M,0.015338756435886555,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,9,1,41641499,1485,Клеми,"Клемни марк.верт.DY10/6,5 ненадписани (30х)",Склад,L,1.45,L,0.0,L,0.0,M,0.7413732277345167,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,10,1,41641499,1486,Клеми,Крайна секция за YBK 6mm.,Склад,L,0.35,L,0.0,L,0.0,M,0.17895215841867645,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,11,1,41641499,1487,Клеми,Крайна секция за IK690001,Склад,L,0.62,L,0.0,L,0.0,M,0.3170009663416555,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,12,1,41641499,1488,Вътрешни изделия и детайли,Пълнеж за бутилка,2. МЕТАЛХИДРИД,L,46.81,L,0.0,L,0.0,M,23.93357295879499,L,0.0,L,0.0,,L,0.0,0.0,1320962465,3.0,Y,N
7532,13,1,41641499,1489,Платки - Green Innovation,Кв. резонатор,Склад,L,0.29,L,0.0,L,0.0,M,0.14827464554690334,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,14,1,41641499,1490,Платки - Green Innovation,Цокъл  М16,Склад,L,0.63,L,0.0,L,0.0,M,0.32211388515361766,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,15,1,41641499,1491,"Кабелни накрайници, обувки",Съединители 3,Склад,L,0.03,L,0.0,L,0.0,M,0.015338756435886555,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,16,1,41641499,1492,"Кабелни накрайници, обувки",Съединители 4,Склад,L,0.06,L,0.0,L,0.0,M,0.03067751287177311,L,0.0,L,0.0,,L,0.0,0.0,1320962465,0.0,Y,N
7532,17,1,41641499,1493,Кабели - Мрежови,"Кабел пач RJ45 екр. Cat.6 сив 0,5м",Склад,L,1.76,L,0.0,L,0.0,M,0.8998737109053445,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7532,18,1,41641499,1494,Кабели - Мрежови,"Кабел пач RJ45 екр. Cat.6 сив 1,0м",Склад,L,2.12,L,0.0,L,0.0,M,1.0839387881359832,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7532,19,1,41641499,1495,Кабели - Мрежови,"Кабел пач RJ45 екр. Cat.6 сив 0,5м","Склад производство, 500kW",L,1.76,L,0.0,L,0.0,M,0.8998737109053445,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7532,20,1,41641499,1496,2. Консумативи,"Диск рязане ф125х1, прав",Склад,L,2.16,L,0.0,L,0.0,M,1.104390463383832,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7532,21,1,41641499,1497,Кабели - Мрежови,"Кабел пач RJ45 екр. Cat.6 сив 1,0м","Склад производство, 500kW",L,2.12,L,0.0,L,0.0,M,1.0839387881359832,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7532,22,1,41641499,1498,Редко,Кабел 1х50mm,Склад,L,14.85,L,0.0,L,0.0,M,7.592684435763844,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7532,23,1,41641499,1499,Редко,Кабелна обувка 50х8,Склад,L,2.7,L,0.0,L,0.0,M,1.38048807922979,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7532,24,1,41641499,1500,2. Консумативи,"Нитрилни ръкавици, оранжеви, XL",Склад,L,0.15,L,0.0,L,0.0,M,0.07669378217943278,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7532,25,1,41641499,1501,Редко,Кабел 1х50mm,"Склад производство, 500kW",L,14.85,L,0.0,L,0.0,M,7.592684435763844,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,0,1,41641499,1502,2. Консумативи,"Нитрилни ръкавици, оранжеви, XXL",Склад,L,0.15,L,0.0,L,0.0,M,0.07669378217943278,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,1,1,41641499,1503,Редко,Кабелна обувка 50х8,"Склад производство, 500kW",L,2.7,L,0.0,L,0.0,M,1.38048807922979,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,2,1,41641499,1504,Светлю Шишков,"Буферен съд 100л, ф500",Склад,L,1041.67,L,0.0,L,0.0,M,532.597413885665,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,3,1,38559984,18,2.8. Маркучи,Шлаух полиамид бял 8/6,Склад,M,2.47,L,0.0,L,0.0,M,2.71,L,0.0,L,0.0,,L,0.0,0.0,1330359652,0.0,Y,N
7535,4,1,41641499,1506,Светлю Шишков,"Буферен съд 100л, ф500",System - 90kW Volkswagen (59),L,1041.67,L,0.0,L,0.0,M,532.597413885665,L,0.0,L,0.0,,L,0.0,0.0,1320962466,2.0,Y,N
7535,5,1,41641499,1507,Колена на резба,Коляно 90° 304L резба вътрешна 1 1/2“,"Склад производство, 500kW",L,1.0,L,0.0,L,0.0,M,0.5112918811962185,L,0.0,L,0.0,,L,0.0,0.0,1320962466,3.0,Y,N
7535,6,1,38559984,19,2.8. Маркучи,Шлаух полиамид бял 8/6,0. СКЛАД - ОСНОВЕН,M,2.47,L,0.0,L,0.0,M,2.71,L,0.0,L,0.0,,L,0.0,0.0,1330359652,100.0,Y,N
7535,7,1,41641499,1509,Тилком,"Обувка кабелна мед 70,ф12",Склад,L,2.12,L,0.0,L,0.0,M,1.0839387881359832,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,8,1,41641499,1510,Хим - спектър,Банка реактивна градуирана,Склад,L,11.25,L,0.0,L,0.0,M,5.752033663457458,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,9,1,47777395,1,Сензори,Нивомер поплавъчен тип 8181,3. ПРОИЗВОДСТВО,M,87.92,L,0.0,L,0.0,M,86.66,L,0.0,L,0.0,,L,0.0,0.0,1331558102,1.0,Y,N
7535,10,1,41641499,1512,Хим - спектър,Контейнер за проби 100мл.,Склад,L,0.5,L,0.0,L,0.0,M,0.25564594059810924,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,11,1,41641499,1513,Хим - спектър,Банка реактивна градуирана,"Склад производство, 500kW",L,11.25,L,0.0,L,0.0,M,5.752033663457458,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,12,1,49268724,10,Сензори,Нивомер поплавъчен тип 8181,,M,87.92,L,0.0,L,0.0,M,86.66,L,0.0,L,0.0,,L,0.0,0.0,1331558102,30.0,Y,N
7535,13,1,41641499,1515,Хим - спектър,Контейнер за проби 100мл.,"Склад производство, 500kW",L,0.5,L,0.0,L,0.0,M,0.25564594059810924,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,14,1,49268724,11,Сензори,Нивомер поплавъчен тип 8181,Склад,M,87.92,L,0.0,L,0.0,M,86.66,L,0.0,L,0.0,,L,0.0,0.0,1331558102,0.0,Y,N
7535,15,1,41641499,1517,Платки - Green Innovation, IRM-03-12 захранващо устройство,Склад,L,8.75,L,0.0,L,0.0,M,4.4738039604669115,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,16,1,41641499,1518,"Кабелни накрайници, обувки",Конектори cat.7a,Склад,L,0.76,L,0.0,L,0.0,M,0.3885818297091261,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,17,1,41641499,1519,Фитинги - Щуцер на резба,Щуцер за маркуч 304 1/4“,System - 10kW Italy,L,1.0,L,0.0,L,0.0,M,0.5112918811962185,L,0.0,L,0.0,,L,0.0,0.0,1320962466,8.0,Y,N
7535,18,1,41641499,1520,Тройници на резба,Тройник 316L резба вътрешна 1/4“,System - 10kW Italy,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962466,2.0,Y,N
7535,19,1,41641499,1521,Тилком,"Обувка кабелна мед 70,ф12","Склад производство, 500kW",L,2.12,L,0.0,L,0.0,M,1.0839387881359832,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,20,1,41641499,1522,Нирстрой,"Поцинкована ламарина 2000/1000/1,0",Склад,L,31.39,L,0.0,L,0.0,M,16.0494521507493,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,21,1,41641499,1523,Нирстрой,"Поцинкована ламарина 2000/1000/1,0","Склад производство, 500kW",L,31.39,L,0.0,L,0.0,M,16.0494521507493,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,22,1,41641499,1524,ИФМ,Намур сензор,Склад,L,251.06,L,0.0,L,0.0,M,128.3649396931226,L,0.0,L,0.0,,L,0.0,0.0,1320962466,0.0,Y,N
7535,23,1,41641499,1525,М6,Болт с шест.гл. А2 М6х40,System - 90kW Volkswagen (59),L,0.18,L,0.0,L,0.0,M,0.09203253861531932,L,0.0,L,0.0,,L,0.0,0.0,1320962466,54.0,Y,N
