__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DT_CHANGED,SKLAD,GRUPA,STOKA,VALUTA_KUP,VALUTA_PROD_ED,VALUTA_PROD_DR,CENA_KUP,CENA_PROD_ED1,CENA_PROD_DR1,KOLICH,KOLICH2,MIN_KOLICH,MAX_KOLICH,STOCK_POSITION,PROPS,NOTE,KOLICH_LOCKED,KOLICH_LOCKED2,DATA_CHANGED,KOLICH_CHANGED,IS_BLOCKED,IS_RESTRICT,S_DOSTAW
1721,0,1,1320962450,Склад,Фитинги - Щуцер на резба,Връзка права 1511 8/6“х1/4“,M,L,L,0.5112918811962185,0.0,0.0,0.0,0.0,1.0,2.0,,|1—права връзка|2—8/6х1/4|5—склад|,,0.0,0.0,2026-03-02 14:59:17.193,2026-01-28 13:06:00.651,N,0,
1721,2,1,1330352212,Склад,2.5.4. Вентили,Магнетвентил GENEBRE 1/4“,M,L,L,60.36,0.0,0.0,0.0,0.0,1.0,2.0,,|1—сферичен кран мини|2—1/4`|5—склад|,,0.0,0.0,2026-06-04 12:31:51.650,2026-01-28 13:06:13.791,N,0,
1721,4,1,1320962450,Склад,Фитинги - Щуцер на резба,Тройник 8мм,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—тройник|2—8 мм.|5—склад|,,0.0,0.0,2026-03-02 14:59:17.239,2026-01-28 13:06:19.712,N,0,
1721,6,1,1320962450,Склад,Други (Електроника),"Щекер със светлодиод 124-703 230 V, AC/DC",M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,"|1—щекер със светлодиод|2—230 V, AC/DC|5—склад|",,0.0,0.0,2026-03-02 14:59:17.255,2026-01-28 13:06:27.368,N,0,
1721,8,1,1319631926,Склад,Други (Електроника),Щекер  (LD),M,L,L,1.649,0.0,0.0,6.0,0.0,1.0,2.0,,|1—щекер|2—без опаковка|5—склад|,,0.0,0.0,2026-06-16 13:44:22.842,2026-06-16 13:44:22.842,N,0,
1721,10,1,1320962450,Склад,Машини,Винтоверт Makita DDF482,M,L,L,0.0,0.0,0.0,1.0,0.0,1.0,2.0,,|1—Винтоверт|3—Makita|4—DDF482|5—производствен цех|,,0.0,0.0,2026-02-16 12:40:58.722,2026-02-16 12:40:58.722,N,0,
1721,12,1,1320962451,Склад,"Прекъсвачи, Предпазители",Прекъсвач (C43),M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-03-02 14:59:17.302,2026-01-28 10:15:50.543,N,0,
1721,14,1,1316133177,Склад,"Прекъсвачи, Предпазители",Прекъсвач мин. AMPARO 6kA C 10А 1P,M,L,L,1.79,0.0,0.0,0.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-01-22 12:02:46.538,2026-01-22 12:02:46.538,N,0,
1721,16,1,1317059269,Склад,"Прекъсвачи, Предпазители",Прекъсвач (С10/3),M,L,L,8.69193,0.0,0.0,-1.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-01-28 10:16:14.557,2026-01-28 10:16:14.557,N,0,
1721,18,1,1320962451,Склад,"Прекъсвачи, Предпазители",Прекъсвач (C63/3),M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-03-02 14:59:17.333,2026-01-28 10:15:55.058,N,0,
1721,20,1,1317053102,Склад,"Прекъсвачи, Предпазители",Прекъсвач (C20/3),M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-01-28 10:14:56.547,2026-01-28 10:14:56.547,N,0,
1721,22,1,1320962451,Склад,"Прекъсвачи, Предпазители",Прекъсвач (C40/3),M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-03-02 14:59:17.349,2026-01-28 10:15:02.265,N,0,
1721,24,1,1318153851,Склад,"Прекъсвачи, Предпазители","Прекъсвач (MCB 10kA,  D10/3)",M,L,L,10.49,0.0,0.0,0.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-02-02 12:55:28.032,2026-01-28 10:15:58.933,N,0,
1721,26,1,1320962451,Склад,Релета,Времереле 24-240V AC/DC 1CO 8А/250V,M,L,L,27.016663002408187,0.0,0.0,0.0,0.0,1.0,2.0,,|1—реле за време - механично|2—8А|5—склад|,,0.0,0.0,2026-03-02 14:59:17.380,2026-01-28 10:16:21.916,N,0,
1721,28,1,1316433400,Склад,Релета,Реле мини тип PT 14 пина 4CO 24VDC 6A,M,L,L,2.96,0.0,0.0,0.0,0.0,1.0,2.0,,|1—реле с цокъл|2—6A/24V|5—склад|,,0.0,0.0,2026-01-22 12:03:49.284,2026-01-22 12:03:49.284,N,0,
1721,30,1,1320962451,Склад,Релета,Цокъл за реле PT 14 пина с лог.подр. 6A,M,L,L,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,,|1—цокъл за PT реле|2—6A/250V AC|5—склад|,,0.0,0.0,2026-03-02 14:59:17.396,2026-01-28 10:16:38.836,N,0,
1721,32,1,1317036294,Склад,Релета,Цокъл за реле (PT YP 6A/250V AC),M,L,L,3.492111,0.0,0.0,0.0,0.0,1.0,2.0,,|1—цокъл за PT реле|2—6A/250V AC|5—склад|,,0.0,0.0,2026-01-22 12:03:54.721,2026-01-22 12:03:54.721,N,0,
1721,34,1,1320962451,Склад,Други (Електроника),Трансформатор токов CT50/5A,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—токов трансформатор|2—CT50/5A|5—склад|,,0.0,0.0,2026-03-02 14:59:17.427,2026-01-28 10:16:29.431,N,0,
1721,36,1,1320962451,Склад,Контактори,"Контактор 11kW/25A, AC-3, 1NC, 230V AC размер 1",M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—контактор|2—11KW|5—склад|,,0.0,0.0,2026-03-02 14:59:17.443,2026-01-28 10:14:22.565,N,0,
1721,38,1,1320962451,Склад,Контактори,"Контактор 22kW/50A, AC-3, 230V AC размер 2",M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—контактор|2—22KW|5—склад|,,0.0,0.0,2026-03-02 14:59:17.458,2026-01-28 10:14:29.548,N,0,
1722,0,1,1320962451,Склад,Контактори,"Контактор 4kW/9A, AC-3, 1NO, 230V AC размер 0",M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—контактор|2—4KW|5—склад|,,0.0,0.0,2026-03-02 14:59:17.489,2026-01-28 10:14:11.409,N,0,
1722,2,1,1320962451,Склад,"Прекъсвачи, Предпазители",Предпазител B-FA/24,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—предпазители|5—склад|,,0.0,0.0,2026-03-02 14:59:17.505,2026-01-28 10:14:35.548,N,0,
1722,4,1,1320962451,Склад,"Прекъсвачи, Предпазители",Предпазител LQA01230 16А,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—предпазители|2—16А|5—склад|,,0.0,0.0,2026-03-02 14:59:17.536,2026-01-28 10:14:42.298,N,0,
1722,6,1,1320962451,Склад,Други (Електроника),Диференциалнотокова защита XKR6 40А,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—диференциалнотокова защита|2—40А|5—склад|,,0.0,0.0,2026-03-02 14:59:17.552,2026-01-28 10:13:51.973,N,0,
1722,8,1,1320962451,Склад,Захранвания,Захранване за DIN шина MDR-100-24 24V/4A,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—захранване за DIN шина|2—24V/4A|5—склад|,,0.0,0.0,2026-03-02 14:59:17.583,2026-01-28 10:16:47.102,N,0,
1722,10,1,1317645304,Склад,Унител,захранване за DIN шина SDR-120-24 24V/5A,M,L,L,44.87,0.0,0.0,0.0,0.0,1.0,2.0,,|1—захранване за DIN шина|2—24V/5A|5—склад|,,0.0,0.0,2026-01-28 10:52:23.121,2026-01-28 10:52:23.121,N,0,
1722,12,1,1320962451,Склад,Машини,Гайковерт Makita DTW285,M,L,L,0.0,0.0,0.0,1.0,0.0,1.0,2.0,,|1—Гайковерт|3—Makita|4—DTW285|5—производствен цех|,,0.0,0.0,2026-02-16 12:40:58.637,2026-02-16 12:40:58.637,N,0,
1722,14,1,1318541504,Склад,Кабели - Сензори,Кабел PUR М12 конектор 2м,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,"|1—PUR кабел, М12 конектор|2—2 м.|",,0.0,0.0,2026-02-06 09:57:40.333,2026-01-28 12:49:04.451,N,0,
1722,16,1,1322064385,Склад,Кабели - Сензори,Кабел PUR М12 конектор 10м,M,L,L,22.0,0.0,0.0,0.0,0.0,1.0,2.0,,"|1—PUR кабел, М12 конектор|2—10 м.|",,0.0,0.0,2026-03-13 15:27:09.230,2026-01-28 12:49:10.997,N,0,
1722,18,1,1320962451,Склад,Кабели - Сензори,Кабел PUR М12 конектор 12м,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,"|1—PUR кабел, М12 конектор|2—12 м.|",,0.0,0.0,2026-03-02 14:59:17.630,2026-01-28 12:49:23.177,N,0,
1722,20,1,1320962451,Склад,Кабели - Сензори,Кабел PUR М12 конектор 15м,M,L,L,27.901197956877642,54.57,54.57,0.0,0.0,1.0,2.0,,"|1—PUR кабел, М12 конектор|2—15 м.|",,0.0,0.0,2026-03-02 14:59:17.646,2026-01-28 12:49:17.294,N,0,
1722,22,1,1322755980,Склад,Други (Електроника),Бобина прав ток 12W,M,L,L,12.69,0.0,0.0,6.0,0.0,1.0,2.0,,|1—прав ток|2—12W|5—склад|,,0.0,0.0,2026-06-16 13:44:22.946,2026-06-16 13:44:22.946,N,0,
1722,24,1,1320962451,Склад,Машини,Флекс Bosch GWS750,M,L,L,0.0,0.0,0.0,1.0,0.0,1.0,2.0,,|1—Флекс|3—Bosch|4—GWS750|5—производствен цех|,,0.0,0.0,2026-02-16 12:40:58.140,2026-02-16 12:40:58.140,N,0,
1722,26,1,1331636296,Склад,2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN15,M,L,L,56.5,0.0,0.0,0.0,0.0,1.0,2.0,,|1—кран за задвижка|2—1/2 - DN15|5—склад|,,0.0,0.0,2026-06-17 08:42:40.550,2026-01-28 12:56:45.227,N,0,
1722,28,1,1321241681,Склад,2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN25,M,L,L,56.5,0.0,0.0,0.0,0.0,1.0,2.0,,|1—кран за задвижка|2—1` - DN25|5—склад|,,0.0,0.0,2026-03-05 10:00:13.072,2026-01-28 12:56:52.820,N,0,
1722,30,1,1320962451,Склад,2.5.3. Кранове на резба,Кран сфер. на рез. 316L DN15,M,L,L,33.37713400448914,0.0,0.0,0.0,0.0,1.0,2.0,,|1—сферичен кран с резба|2—1/2 - DN15|5—склад|,,0.0,0.0,2026-03-02 14:59:17.755,2026-01-28 12:57:04.413,N,0,
1722,32,1,1320962451,Склад,2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN20,M,L,L,38.41847195308386,0.0,0.0,0.0,0.0,1.0,2.0,,|1—сферичен кран|2—3/4` - DN20|5—склад|,,0.0,0.0,2026-03-02 14:59:17.786,2026-01-28 12:56:57.726,N,0,
1722,34,1,1321241539,Склад,Други (Електроника),Ф2.5 21L2K1T25 R42,M,L,L,67.14,0.0,0.0,6.0,0.0,1.0,2.0,,|1—Ф2.5|2—R42|5—склад|,,0.0,0.0,2026-06-16 13:44:22.893,2026-06-16 13:44:22.893,N,0,
1723,0,1,1321344249,Склад,Други (Електроника),Ф3.0 21L2K1T30 P08,M,L,L,67.14,0.0,0.0,0.0,0.0,1.0,2.0,,|1—Ф3.0|2—P08|5—склад|,,0.0,0.0,2026-03-06 10:37:11.528,2026-01-28 12:44:01.363,N,0,
1723,1,1,1316451272,"Склад производство, 500kW",Муфи на резба,Муфа 316L резба 150LBS 1/2“,M,L,L,1.840644,0.0,0.0,29.0,0.0,1.0,2.0,,|1—муфа вътр. резба|2—1/2`|5—склад|,,0.0,0.0,2026-03-04 08:11:01.688,2026-03-04 08:11:01.688,N,0,
1723,2,1,1320962451,Склад,ЛД,Ф5.5 21L2K1T55 P16,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—Ф5.5|2—P16|5—склад|,,0.0,0.0,2026-03-02 14:59:17.849,2025-10-14 07:49:00.232,N,0,
1723,4,1,1320962451,Склад,2.5.4. Вентили,Магнетвентил 3/4“,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—магнетвентил|2—3/4`|5—склад|,,0.0,0.0,2026-03-02 14:59:17.880,2026-01-28 12:40:51.814,N,0,
1723,6,1,1320962451,Склад,магнетвентил,магнетвентил 21IH6K1V250 1` - PBC853530,M,L,L,191.6577616664025,0.0,0.0,0.0,0.0,1.0,2.0,,|1—магнетвентил|2—1` - PBC853530|5—склад|,,0.0,0.0,2026-03-02 14:59:17.896,2025-12-18 09:25:34.880,N,0,
1723,7,1,1320962451,"Склад производство, 500kW",Контактори,"Контактор 11kW/25A, AC-3, 1NC, 230V AC размер 1",M,L,L,0.0,0.0,0.0,3.0,0.0,1.0,2.0,,|1—контактор|2—11KW|5—склад|,,0.0,0.0,2026-03-02 14:59:17.911,2025-08-13 09:16:14.583,N,0,
1723,8,1,1320962451,Склад,магнетвентил,поплавъци HLS-M23,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—поплавъци|5—склад|,,0.0,0.0,2026-03-02 14:59:17.943,2025-08-29 12:00:39.261,N,0,
1723,10,1,1318956546,Склад,Сензори,Трансмитер за налягане 0-15 bar,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—датчици за налягане|2—0-15 bar|5—склад|,,0.0,0.0,2026-02-10 13:34:16.218,2026-01-28 13:05:17.824,N,0,
1723,11,1,1320962451,Склад,"Прекъсвачи, Предпазители",Прекъсвач мин.авт. C 32/1 6kA,M,L,L,0.5112918811962185,0.0,0.0,0.0,0.0,1.0,2.0,,,,0.0,0.0,2026-03-02 14:59:17.974,2026-01-28 10:14:49.016,N,0,
1723,12,1,1316440016,Склад,2.4. Фланци,Уплътнение CF3000 PTFE DN40,M,L,L,1.089048,0.0,0.0,0.0,0.0,1.0,2.0,,|1—уплътнение CF3000 PTFE|2—DN40|5—склад|,,0.0,0.0,2026-01-16 09:38:44.664,2026-01-16 09:38:44.664,N,0,
1723,14,1,1317832790,Склад,2.4. Фланци,Уплътнение CF3000 PTFE DN25,M,L,L,1.08,0.0,0.0,0.0,0.0,1.0,2.0,,|1—уплътнение CF3000 PTFE|2—DN25|5—склад|,,0.0,0.0,2026-01-30 07:52:11.643,2026-01-16 09:38:39.758,N,0,
1723,15,1,1336334318,Склад,Платки - Green Innovation,"Захранващо устройство, SDR-240-24",M,L,L,87.1661,0.0,0.0,0.0,0.0,1.0,2.0,,,,0.0,0.0,2026-08-03 08:14:11.137,2026-01-28 12:44:29.220,N,0,
1723,16,1,1316440026,Склад,2.4. Фланци,Уплътнение CF3000 PTFE DN50,M,L,L,2.157644,0.0,0.0,0.0,0.0,1.0,2.0,,|1—уплътнение CF3000 PTFE|2—DN50|5—склад|,,0.0,0.0,2026-01-16 09:38:49.461,2026-01-16 09:38:49.461,N,0,
1723,18,1,1320962451,Склад,2. Консумативи,Unior Електронен шублер 216829,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,|1—Unior|2—216829|5—склад|,,0.0,0.0,2026-03-02 14:59:18.021,2026-01-28 12:53:58.395,N,0,
1723,20,1,1320962451,Склад,магнетвентил,метална скоба с болт 51906 1`,M,L,L,0.4243722613928613,0.0,0.0,0.0,0.0,1.0,2.0,,|1—метална скоба с болт|2—1`|5—склад|,,0.0,0.0,2026-03-02 14:59:18.036,2025-08-06 14:43:51.141,N,0,
1723,22,1,1319944663,Склад,2.5.4. Вентили,"Вентил предпазен 1216 НРЖ, PN40  1“х1“",M,L,L,238.67,0.0,0.0,0.0,0.0,1.0,2.0,,"|1—предпазен вентил 1216 НРЖ, PN40|2—1``-1``|5—склад|",,0.0,0.0,2026-02-20 10:43:08.941,2026-01-28 13:37:34.307,N,0,
1723,24,1,1318956546,Склад,2.5.4. Вентили,"Пружина TOSACA 2,1-4,0 bar M2170",M,L,L,41.68051415511573,0.0,0.0,0.0,0.0,1.0,2.0,,|1—пружина TOSACA 2.1-4.0 obarg|2—M2170|,,0.0,0.0,2026-02-10 13:34:16.218,2026-01-28 13:37:40.385,N,0,
1723,26,1,1323144171,Склад,Газ анализ - Сензори,Електрохимичен кислороден анализатор OxyTrend E2,M,L,L,1643.5,0.0,0.0,0.0,0.0,2.0,2.0,,|1—Електрохимичен кислороден анализатор|5—склад|,,0.0,0.0,2026-03-24 10:36:04.255,2026-01-28 08:04:20.050,N,0,
1723,28,1,1320237975,Склад,Газ анализ - Сензори,Анализатор на общозапалими вещества Sirius 8866,M,L,L,3033.6,0.0,0.0,0.0,0.0,2.0,2.0,,|1—Анализатор на общозапалими вещества|5—склад|,Е 240801-6 е повреден и трябва да се изпрати за ремонт,0.0,0.0,2026-02-23 09:06:50.275,2026-01-28 08:04:11.441,N,0,
1723,30,1,1320962451,Склад,2. Консумативи,филтри - S10SS 235551 1`,M,L,L,696.0011861971643,0.0,0.0,0.0,0.0,1.0,2.0,,|1—филтри - S10SS|2—1`|5—склад|,,0.0,0.0,2026-03-02 14:59:18.068,2026-01-28 12:56:06.121,N,0,
1723,32,1,1320962451,Склад,Машини,Оберфреза Makita RP0900,M,L,L,0.0,0.0,0.0,1.0,0.0,1.0,2.0,,|1—Оберфреза|3—Makita|4—RP0900|5—производствен цех|,,0.0,0.0,2026-02-16 12:40:58.285,2026-02-16 12:40:58.285,N,0,
1723,34,1,1320962451,Склад,0. Разни,Кран сферичен на зав. със задв.,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,"|1—сферичен кран със задвижкa, зав.|2—модел J4C|",,0.0,0.0,2026-03-02 14:59:18.114,2026-01-28 12:57:11.272,N,0,
1724,0,1,1320957594,Склад,2.5.3. Кранове на резба,Кран сфер. на рез. 3-части 316L PN63 (Акт) 1“,M,L,L,191.7,0.0,0.0,0.0,0.0,1.0,2.0,,|1—сферичен кран със задвижка|,,0.0,0.0,2026-03-02 13:49:21.377,2026-01-28 12:57:18.834,N,0,
1724,3,1,1322341960,"Склад 3, 10/30kW",Тройници на резба,Тройник 316L резба вътрешна 1/4“,M,L,L,1.36,0.0,0.0,0.0,0.0,1.0,2.0,,|1—тройник вътр. резба|2—1/4`|5—склад|,,0.0,0.0,2026-03-16 10:04:13.556,2026-01-28 13:40:12.661,N,0,
1724,4,1,1316361248,Склад,2.1. Тръби,"Тръба шевна 304L (48,3х3) 1 1/2“",M,L,L,16.141424999999998,0.0,0.0,0.0,0.0,6.0,6.0,,,,0.0,0.0,2026-01-28 12:59:39.106,2026-01-28 12:59:39.106,N,0,
1724,9,1,1316459162,Склад,М10,Тампон MGP 50х50мм М10х28,M,L,L,7.521076,0.0,0.0,0.0,0.0,1.0,2.0,,,,0.0,0.0,2026-01-16 14:11:56.771,2025-10-13 08:24:04.025,N,0,
1724,12,1,1320962451,Склад,Машини,Флекс Bosch GWS2200,M,L,L,0.0,0.0,0.0,1.0,0.0,1.0,2.0,,|1—Флекс|3—Bosch|4—GWS2200|5—производствен цех|,,0.0,0.0,2026-02-16 12:40:58.158,2026-02-16 12:40:58.158,N,0,
1724,14,1,1316460659,Склад,М16,Гайка самоос. 10 vZn М16,M,L,L,0.35279,0.0,0.0,0.0,0.0,50.0,50.0,,"|1—гайка самоосигурителна 10, цинк|2—М16|5—склад|",,0.0,0.0,2026-01-16 14:40:12.027,2026-01-16 14:40:12.027,N,0,
1724,16,1,1316460351,Склад,М16,Гайка шест. 8 Bl. М16,M,L,L,0.061355,0.0,0.0,0.0,0.0,50.0,50.0,,"|1—гайка шестостенна 10, цинк|2—М16|5—склад|",,0.0,0.0,2026-01-16 14:40:30.791,2026-01-16 14:40:30.791,N,0,
1724,18,1,1316458616,Склад,М16,Шпилка М16,M,L,L,8.661253,0.0,0.0,0.0,0.0,5.0,5.0,,|1—шпилка|2—М16х2000|,,0.0,0.0,2026-01-16 14:41:46.551,2026-01-16 14:41:46.551,N,0,
1724,20,1,1320962452,Склад,Машини,Флекс Bosch GWS9-125S,M,L,L,0.0,0.0,0.0,1.0,0.0,1.0,2.0,,|1—Флекс|3—Bosch|4—GWS9-125S|5—производствен цех|,,0.0,0.0,2026-02-16 12:40:58.121,2026-02-16 12:40:58.121,N,0,
1724,23,1,1316359462,Суровини,1.1.1. Части (Електролизьор),Ламарина кръг 1060мм 316L 2мм,M,L,L,230.27479,0.0,0.0,0.0,0.0,1.0,2.0,,,,0.0,0.0,2026-01-15 14:16:15.525,2026-01-15 14:12:15.994,N,0,
1724,24,1,1316459162,"Склад производство, 500kW",М10,Тампон MGP 50х50мм М10х28,M,L,L,7.521076,0.0,0.0,12.0,0.0,1.0,2.0,,,,0.0,0.0,2026-03-04 08:11:01.423,2026-03-04 08:11:01.423,N,0,
1724,25,1,1316359455,Суровини,1.1.1. Части (Електролизьор),Ламарина кръг 1060мм 316L 5мм,M,L,L,577.6145389999999,0.0,0.0,0.0,0.0,1.0,2.0,,,,0.0,0.0,2026-01-15 14:16:10.119,2026-01-15 14:12:31.181,N,0,
1724,26,1,1316459839,"Склад производство, 500kW",М16,Болт с шест.гл. 8.8 vZn М16х50,M,L,L,0.28120999999999996,0.0,0.0,16.0,0.0,1.0,2.0,,|1—болт цинк|2—М16х50|5—склад|,,0.0,0.0,2026-03-04 08:11:01.079,2026-03-04 08:11:01.079,N,0,
1724,27,1,1322341317,"Склад 3, 10/30kW",Външна резба,Нипел намалител 316L 150LBS 1/2“х1/4“,M,L,L,1.16,0.0,0.0,0.0,0.0,1.0,2.0,,|1—нипел намалител|2—1/2х1/4|5—склад|,,0.0,0.0,2026-03-16 09:54:58.045,2026-01-28 13:40:12.646,N,0,
1724,28,1,1320962452,"Склад 3, 10/30kW",Фитинги - Щуцер на резба,Щуцер за маркуч 304 1/4“,M,L,L,0.5112918811962185,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2026-03-02 14:59:18.224,2026-01-28 13:40:12.693,N,0,
1724,32,1,1318956518,Склад,2.2. Фитинги за заваряване,Тройник 304L заварка (33.7х2) 1`,M,L,L,5.49,0.0,0.0,1.0,0.0,1.0,2.0,,|1—тройник|2—33.7х2|,,0.0,0.0,2026-06-16 13:44:22.220,2026-06-16 13:44:22.220,N,0,
1724,34,1,1316437537,Склад,2.2. Фитинги за заваряване,Тройник 304L заварка (48.3х2) 1 1/2“,M,L,L,8.615237,0.0,0.0,0.0,0.0,1.0,2.0,,|1—тройник|2—48.3х2|,,0.0,0.0,2026-01-16 09:02:38.348,2026-01-16 09:02:38.348,N,0,
